Unnamed: 0,species,observed_on,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,Pres_1,Pres_2,Pres_3,Pres_4,Pres_5,Pres_6,Pres_7,Pres_8,Pres_9,Pres_10,Pres_11,Pres_12,Pres_13,Pres_14,RelHum_1,RelHum_2,RelHum_3,RelHum_4,RelHum_5,RelHum_6,RelHum_7,RelHum_8,RelHum_9,RelHum_10,RelHum_11,RelHum_12,RelHum_13,RelHum_14,SpecHum_1,SpecHum_2,SpecHum_3,SpecHum_4,SpecHum_5,SpecHum_6,SpecHum_7,SpecHum_8,SpecHum_9,SpecHum_10,SpecHum_11,SpecHum_12,SpecHum_13,SpecHum_14,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,Tmax_1,Tmax_2,Tmax_3,Tmax_4,Tmax_5,Tmax_6,Tmax_7,Tmax_8,Tmax_9,Tmax_10,Tmax_11,Tmax_12,Tmax_13,Tmax_14,Tmin_1,Tmin_2,Tmin_3,Tmin_4,Tmin_5,Tmin_6,Tmin_7,Tmin_8,Tmin_9,Tmin_10,Tmin_11,Tmin_12,Tmin_13,Tmin_14,latitude,longitude,geometry,cod_prov,name,cod_ccaa,cartodb_id,created_at,updated_at,longitude_3035,latitude_3035,LC,elevation
615,Boletus edulis,2023-10-13 16:40:54+02:00,0.4375,0.0,1.875,0.4375,0.0625,0.75,1.9375,0.875,0.625,4.375,7.4375,0.5625,0.0,0.9375,101247.0,101323.0,101328.0,101334.0,101362.0,101316.0,101291.0,101338.0,101456.0,101491.0,101415.0,101440.0,101431.0,101465.0,81.8125,77.625,80.75,76.5,77.625,80.1875,82.4375,82.8125,79.3125,83.0625,89.875,76.6875,74.25,82.25,0.018127441,0.016967773,0.017028809,0.016540527,0.016723633,0.017089844,0.017211914,0.01763916,0.017211914,0.017578125,0.018005371,0.016418457,0.015563965,0.01727295,27.0,26.75,26.1875,26.625,26.5625,26.375,26.0,26.3125,26.625,26.25,25.25,26.4375,26.125,26.0625,27.1875,27.0,26.75,26.875,26.75,26.8125,26.125,26.8125,27.0,26.8125,25.5,26.75,26.25,26.375,26.6875,26.3125,25.375,26.125,26.3125,26.0,25.75,25.125,26.0625,25.25,25.125,26.1875,25.875,25.625,41.8564794444,-2.9479944444,POINT (-2.9479944444 41.8564794444),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.9479944444,41.8564794444,24,1151.0
617,Boletus edulis,2023-11-10 15:46:20+01:00,1.5,5.25,7.875,9.25,11.625,8.9375,9.875,43.0,8.4375,0.5,4.5,2.4375,1.0,0.4375,101196.0,101150.0,101175.0,101246.0,101278.0,101172.0,101134.0,101128.0,101095.0,101074.0,101110.0,101114.0,101126.0,101142.0,79.5,80.75,84.9375,84.0625,86.8125,85.5,84.9375,87.625,85.75,77.5625,85.8125,85.375,80.5625,80.0,0.018127441,0.017822266,0.018249512,0.018005371,0.018432617,0.018371582,0.018310547,0.018249512,0.018432617,0.0178833,0.018310547,0.018737793,0.018066406,0.018127441,27.5,26.9375,26.5,26.4375,26.25,26.5,26.5,25.9375,26.5,27.625,26.25,26.8125,27.1875,27.3125,27.9375,27.6875,27.125,27.5,27.0,27.3125,27.125,26.375,27.375,28.0625,27.125,27.25,27.5,27.625,26.5,25.75,26.0,25.5625,25.8125,25.8125,25.75,25.6875,26.0,27.125,25.625,26.4375,26.625,26.875,41.2183583333,-3.4189866667,POINT (-3.4189866667 41.2183583333),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.4189866667,41.2183583333,29,1663.0
644,Boletus edulis,2020-10-10 18:35:00+02:00,0.0625,0.25,1.5,1.5,0.75,0.25,1.625,0.0625,0.1875,0.5,1.6875,0.4375,0.8125,1.0625,101195.0,101203.0,101240.0,101258.0,101258.0,101310.0,101325.0,101339.0,101286.0,101233.0,101223.0,101281.0,101270.0,101136.0,78.6875,82.375,85.75,86.375,83.625,84.5,86.5,80.25,82.8125,85.375,85.5,83.75,86.125,84.0,0.016540527,0.017089844,0.0178833,0.017944336,0.017333984,0.01751709,0.01763916,0.016479492,0.016845703,0.017456055,0.017211914,0.016906738,0.017089844,0.016906738,26.125,25.875,25.9375,25.875,25.9375,25.875,25.625,25.6875,25.5625,25.625,25.375,25.375,25.125,25.375,26.3125,26.1875,26.125,26.0625,26.25,26.1875,26.0,26.125,25.8125,25.8125,25.75,25.8125,25.4375,25.75,25.875,25.375,25.8125,25.6875,25.5,25.4375,25.3125,25.25,25.25,25.4375,24.9375,24.875,24.625,24.8125,43.3809930221,-4.9954596269,POINT (-4.9954596269 43.3809930221),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.9954596269,43.3809930221,27,308.0
652,Boletus edulis,2023-10-05 18:19:00+02:00,1.6875,1.75,13.0625,0.375,0.0625,0.6875,1.375,2.0625,1.0,0.5,0.1875,1.75,1.0625,0.5,101488.0,101526.0,101465.0,101475.0,101452.0,101498.0,101483.0,101423.0,101348.0,101335.0,101393.0,101508.0,101416.0,101355.0,83.5,81.3125,87.375,76.5625,76.0,83.1875,84.875,83.875,80.0,77.75,76.9375,80.9375,80.375,79.75,0.017456055,0.017333984,0.017578125,0.016296387,0.015991211,0.017211914,0.01776123,0.01739502,0.016845703,0.016479492,0.016113281,0.016723633,0.017028809,0.016967773,26.0625,26.375,25.375,26.375,26.125,25.875,26.0625,25.875,26.125,26.25,26.125,25.875,26.25,26.3125,26.8125,26.625,25.75,26.6875,26.5625,26.25,26.4375,26.4375,26.4375,26.4375,26.375,26.375,26.5,26.625,25.375,25.9375,25.0625,25.875,25.6875,25.5625,25.3125,25.3125,25.9375,26.0,25.8125,25.0625,26.0625,26.0,40.8142143764,-3.9357744182,POINT (-3.9357744182 40.8142143764),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.9357744182,40.8142143764,24,1865.0
660,Boletus edulis,2023-10-13 18:22:00+02:00,0.4375,0.3125,0.0625,0.25,0.6875,1.125,0.0,2.25,2.1875,1.6875,13.3125,0.4375,0.0,1.0625,101238.0,101328.0,101343.0,101360.0,101375.0,101338.0,101320.0,101377.0,101487.0,101525.0,101463.0,101476.0,101450.0,101497.0,80.25,78.3125,75.75,77.75,79.0,79.625,75.25,82.625,84.4375,82.0,86.9375,76.6875,75.125,83.5,0.017822266,0.017211914,0.016235352,0.016662598,0.017028809,0.016845703,0.016174316,0.017456055,0.01751709,0.01739502,0.017456055,0.016296387,0.015808105,0.01727295,26.9375,26.8125,26.5,26.4375,26.5,26.1875,26.5,26.25,25.9375,26.3125,25.375,26.3125,26.1875,25.875,27.4375,27.0625,26.6875,26.8125,26.75,26.6875,26.9375,26.6875,26.6875,26.625,25.875,26.75,26.5,26.1875,26.375,26.5,26.0625,26.0625,26.25,25.9375,26.125,25.0625,25.3125,25.8125,25.125,25.8125,25.6875,25.625,40.8074059339,-4.1371747163,POINT (-4.1371747163 40.8074059339),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.1371747163,40.8074059339,18,1484.0
693,Boletus edulis,2023-10-09 16:25:00+02:00,0.6875,0.9375,0.0625,2.375,1.5,2.0,13.25,0.4375,0.125,0.625,1.75,1.6875,0.75,0.5625,101386.0,101349.0,101330.0,101387.0,101498.0,101535.0,101474.0,101483.0,101463.0,101508.0,101492.0,101432.0,101358.0,101345.0,78.5625,79.6875,75.875,83.125,82.8125,80.125,87.875,76.0,76.6875,83.0625,85.1875,83.5,80.25,78.0,0.016967773,0.016845703,0.016296387,0.01751709,0.017456055,0.017211914,0.017700195,0.016235352,0.016052246,0.01727295,0.017822266,0.01739502,0.016906738,0.016479492,26.5625,26.1875,26.5,26.125,26.125,26.4375,25.375,26.375,26.0625,25.9375,26.0,26.0,26.125,26.25,26.8125,26.625,26.875,26.625,26.8125,26.625,25.5625,26.75,26.5,26.3125,26.3125,26.4375,26.4375,26.4375,26.125,25.5625,26.125,25.0,25.4375,26.125,25.0,25.9375,25.6875,25.5625,25.375,25.4375,25.9375,26.0625,40.8453789827,-3.8461344508,POINT (-3.8461344508 40.8453789827),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.8461344508,40.8453789827,24,1682.0
742,Boletus edulis,2020-10-31 10:51:00+01:00,0.75,0.5,1.4375,0.0625,1.5625,0.5,0.8125,0.875,8.375,0.5625,1.0625,0.75,0.6875,0.375,101399.0,101426.0,101350.0,101289.0,101256.0,101198.0,101176.0,101245.0,101310.0,101336.0,101294.0,101206.0,101234.0,101230.0,79.875,81.25,82.0,81.0625,81.9375,80.125,80.1875,79.5625,82.5625,82.625,84.1875,79.0,76.75,76.625,0.017028809,0.01739502,0.01763916,0.017150879,0.01751709,0.017211914,0.017211914,0.017211914,0.017456055,0.01776123,0.017944336,0.016906738,0.016174316,0.016296387,26.375,26.4375,26.5,26.25,26.375,26.5,26.5,26.625,26.25,26.5,26.375,26.375,26.1875,26.3125,26.75,26.6875,26.6875,26.625,26.75,26.75,26.6875,26.8125,26.875,26.625,27.0,26.875,26.5625,26.5,25.9375,26.0,26.25,25.9375,25.8125,26.3125,26.25,26.4375,25.8125,26.1875,26.0,25.875,25.5625,26.0625,42.8214073056,-6.70409825,POINT (-6.70409825 42.8214073056),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-6.70409825,42.8214073056,23,941.0
758,Boletus edulis,2023-09-27 09:28:46+02:00,1.875,0.5,1.0,0.5,0.5625,2.625,1.5625,0.375,0.25,0.5625,0.375,0.0625,0.75,4.1875,101288.0,101285.0,101335.0,101430.0,101347.0,101300.0,101290.0,101330.0,101322.0,101218.0,101245.0,101367.0,101396.0,101319.0,83.5,79.3125,80.875,78.75,80.375,86.0,85.4375,79.8125,79.875,79.9375,79.0,77.6875,81.625,87.5,0.017700195,0.016967773,0.016784668,0.016723633,0.017150879,0.017700195,0.01751709,0.016845703,0.016845703,0.016723633,0.016479492,0.016235352,0.016784668,0.017211914,26.1875,26.4375,25.875,26.3125,26.375,25.75,25.6875,26.25,26.1875,26.0625,26.0,26.0625,25.75,25.0,26.5625,26.625,26.25,26.4375,26.625,26.3125,25.9375,26.4375,26.375,26.25,26.1875,26.125,25.9375,25.6875,25.875,25.8125,25.625,26.0625,26.0625,25.0,25.5,25.75,25.875,25.5625,25.625,25.875,25.1875,24.625,42.910702,-2.25444171,POINT (-2.25444171 42.910702),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.25444171,42.910702,23,698.0
759,Boletus edulis,2023-10-31 10:45:15+01:00,6.3125,6.125,8.5625,3.375,12.625,1.625,0.375,10.3125,16.875,0.6875,0.0,0.9375,2.0,0.0,101099.0,101128.0,101137.0,101161.0,101208.0,101223.0,101186.0,101082.0,101122.0,101255.0,101359.0,101344.0,101380.0,101375.0,85.75,84.0625,83.375,83.6875,87.875,82.875,80.0,83.25,86.6875,80.1875,77.6875,84.5625,85.8125,78.4375,0.018310547,0.018493652,0.018432617,0.018310547,0.018310547,0.018371582,0.018310547,0.018432617,0.018554688,0.018127441,0.016967773,0.018554688,0.018798828,0.01751709,26.3125,26.875,26.9375,26.75,25.9375,27.0,27.5,26.9375,26.375,27.3125,26.75,26.8125,26.8125,27.125,27.1875,27.375,27.75,27.5,26.4375,27.375,27.9375,27.75,27.1875,27.4375,26.9375,27.25,27.25,27.5625,26.0,26.0625,26.0,25.75,25.5,26.4375,26.75,25.75,25.625,26.9375,26.5,26.4375,26.4375,26.5625,43.5112702244,-5.6099642924,POINT (-5.6099642924 43.5112702244),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.6099642924,43.5112702244,20,50.0
760,Boletus edulis,2023-10-28 13:06:00+02:00,0.875,0.125,0.3125,1.0,0.1875,0.375,0.4375,0.3125,3.3125,1.25,4.125,0.375,0.4375,0.3125,101113.0,101139.0,101171.0,101129.0,101019.0,101077.0,101236.0,101300.0,101318.0,101332.0,101292.0,101203.0,101129.0,101095.0,80.0625,77.5,78.375,80.375,78.5625,80.625,78.3125,80.625,82.875,81.4375,83.1875,81.625,82.8125,81.375,0.018127441,0.0178833,0.018188477,0.018371582,0.018127441,0.018432617,0.01751709,0.018005371,0.018127441,0.018432617,0.018554688,0.018554688,0.018676758,0.018493652,27.3125,27.6875,27.75,27.5,27.625,27.5,27.1875,27.125,26.75,27.3125,27.0625,27.375,27.25,27.375,27.625,28.75,28.875,28.1875,28.5,28.4375,27.875,28.0625,27.3125,27.75,27.4375,28.1875,28.25,28.1875,26.9375,26.8125,27.0,26.9375,26.875,26.5,26.4375,25.75,26.125,26.6875,26.5625,26.4375,26.5625,26.625,41.8155065969,-1.8234250929,POINT (-1.8234250929 41.8155065969),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.8234250929,41.8155065969,24,1113.0
839,Boletus edulis,2023-10-13 16:55:00+02:00,0.375,0.0,1.375,0.1875,0.0,0.5625,2.1875,1.3125,0.625,3.5,6.4375,0.5,0.0625,1.0,101250.0,101324.0,101326.0,101332.0,101362.0,101314.0,101285.0,101332.0,101454.0,101487.0,101403.0,101434.0,101427.0,101462.0,81.875,77.9375,81.125,76.25,77.25,79.625,83.5625,83.4375,79.75,82.8125,90.0625,76.25,74.375,82.5,0.018127441,0.016967773,0.017089844,0.016479492,0.016662598,0.017089844,0.017456055,0.017700195,0.01727295,0.017578125,0.018066406,0.016418457,0.015686035,0.017333984,27.0,26.75,26.1875,26.5625,26.5625,26.5,26.0,26.25,26.625,26.3125,25.3125,26.5625,26.25,26.125,27.1875,26.9375,26.6875,26.8125,26.75,26.875,26.125,26.8125,26.9375,26.8125,25.625,26.75,26.375,26.4375,26.6875,26.3125,25.625,26.125,26.3125,26.125,25.8125,25.25,26.25,25.0625,25.1875,26.1875,25.9375,25.5625,41.9591947222,-2.7070130556,POINT (-2.7070130556 41.9591947222),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.7070130556,41.9591947222,24,1304.0
938,Boletus edulis,2023-10-09 17:36:00+02:00,0.6875,0.9375,0.0625,2.375,1.5,2.0,13.25,0.4375,0.125,0.625,1.75,1.6875,0.75,0.5625,101386.0,101349.0,101330.0,101387.0,101498.0,101535.0,101474.0,101483.0,101463.0,101508.0,101492.0,101432.0,101358.0,101345.0,78.5625,79.6875,75.875,83.125,82.8125,80.125,87.875,76.0,76.6875,83.0625,85.1875,83.5,80.25,78.0,0.016967773,0.016845703,0.016296387,0.01751709,0.017456055,0.017211914,0.017700195,0.016235352,0.016052246,0.01727295,0.017822266,0.01739502,0.016906738,0.016479492,26.5625,26.1875,26.5,26.125,26.125,26.4375,25.375,26.375,26.0625,25.9375,26.0,26.0,26.125,26.25,26.8125,26.625,26.875,26.625,26.8125,26.625,25.5625,26.75,26.5,26.3125,26.3125,26.4375,26.4375,26.4375,26.125,25.5625,26.125,25.0,25.4375,26.125,25.0,25.9375,25.6875,25.5625,25.375,25.4375,25.9375,26.0625,40.8460608196,-3.8535904301,POINT (-3.8535904301 40.8460608196),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.8535904301,40.8460608196,24,1628.0
973,Boletus edulis,2023-10-09 16:27:00+02:00,0.6875,0.9375,0.0625,2.375,1.5,2.0,13.25,0.4375,0.125,0.625,1.75,1.6875,0.75,0.5625,101386.0,101349.0,101330.0,101387.0,101498.0,101535.0,101474.0,101483.0,101463.0,101508.0,101492.0,101432.0,101358.0,101345.0,78.5625,79.6875,75.875,83.125,82.8125,80.125,87.875,76.0,76.6875,83.0625,85.1875,83.5,80.25,78.0,0.016967773,0.016845703,0.016296387,0.01751709,0.017456055,0.017211914,0.017700195,0.016235352,0.016052246,0.01727295,0.017822266,0.01739502,0.016906738,0.016479492,26.5625,26.1875,26.5,26.125,26.125,26.4375,25.375,26.375,26.0625,25.9375,26.0,26.0,26.125,26.25,26.8125,26.625,26.875,26.625,26.8125,26.625,25.5625,26.75,26.5,26.3125,26.3125,26.4375,26.4375,26.4375,26.125,25.5625,26.125,25.0,25.4375,26.125,25.0,25.9375,25.6875,25.5625,25.375,25.4375,25.9375,26.0625,40.845470478,-3.8476559166,POINT (-3.8476559166 40.845470478),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.8476559166,40.845470478,24,1676.0
995,Boletus edulis,2023-10-20 16:52:00+02:00,4.1875,1.75,1.625,0.5625,0.375,0.25,0.25,0.4375,0.25,0.625,0.4375,0.25,0.9375,0.75,101356.0,101375.0,101331.0,101236.0,101152.0,101121.0,101144.0,101243.0,101327.0,101334.0,101348.0,101368.0,101330.0,101309.0,84.1875,81.6875,83.25,81.0625,82.875,80.9375,79.9375,80.75,77.9375,76.5,76.375,78.375,79.9375,78.125,0.017822266,0.018188477,0.018493652,0.018188477,0.018615723,0.018432617,0.017700195,0.017944336,0.017089844,0.016357422,0.016479492,0.016967773,0.016967773,0.016540527,26.25,27.0,27.0,27.25,27.1875,27.375,26.9375,27.0,26.875,26.4375,26.5625,26.625,26.25,26.25,26.9375,27.25,27.4375,27.625,27.4375,27.625,27.25,27.25,27.125,26.6875,26.875,26.75,26.6875,26.4375,25.625,26.6875,26.0625,26.75,26.9375,27.125,26.5625,26.6875,26.4375,26.0,26.1875,26.375,25.8125,26.0,41.1017266024,-3.7815124934,POINT (-3.7815124934 41.1017266024),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.7815124934,41.1017266024,26,1168.0
998,Boletus edulis,2023-10-20 16:48:16+02:00,4.8125,1.4375,1.625,0.625,0.3125,0.3125,0.125,0.5,0.3125,0.1875,0.375,0.4375,1.0625,0.3125,101361.0,101381.0,101333.0,101236.0,101152.0,101123.0,101142.0,101242.0,101328.0,101339.0,101354.0,101372.0,101334.0,101314.0,84.5625,81.125,83.375,80.5,82.625,81.0625,79.5,80.5,77.9375,75.75,76.25,78.5,79.625,76.3125,0.017822266,0.018066406,0.018432617,0.018127441,0.018554688,0.018432617,0.01763916,0.017822266,0.017150879,0.016235352,0.016418457,0.016967773,0.016845703,0.016296387,26.1875,27.0625,27.0,27.25,27.1875,27.375,26.9375,27.0,26.875,26.4375,26.5625,26.5625,26.25,26.375,26.625,27.375,27.4375,27.6875,27.5,27.5625,27.3125,27.3125,27.125,26.625,27.0,26.75,26.75,26.5625,25.625,26.75,26.1875,26.6875,26.875,27.0,26.5625,26.5625,26.4375,26.0625,26.125,26.3125,25.8125,26.125,40.9258984882,-3.9645883827,POINT (-3.9645883827 40.9258984882),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.9645883827,40.9258984882,24,1526.0
1205,Boletus edulis,2023-10-12 12:27:00+02:00,0.3125,0.1875,0.5,0.0,1.75,0.375,0.5,1.5,0.6875,5.0,1.5,0.125,0.625,0.875,101334.0,101333.0,101355.0,101383.0,101337.0,101310.0,101363.0,101476.0,101508.0,101438.0,101471.0,101442.0,101490.0,101476.0,80.25,75.9375,76.8125,76.0,79.3125,79.375,79.8125,82.5625,79.875,88.0625,80.375,71.625,79.9375,83.3125,0.01739502,0.016418457,0.016418457,0.016235352,0.016784668,0.016784668,0.017150879,0.017578125,0.017089844,0.017944336,0.017028809,0.015258789,0.016723633,0.01751709,26.625,26.625,26.4375,26.4375,26.25,26.25,26.5,26.375,26.4375,25.625,26.25,26.375,26.0625,26.125,26.8125,27.3125,26.6875,26.6875,26.75,26.375,26.75,26.9375,26.75,26.5625,26.625,26.8125,26.3125,26.375,26.3125,26.1875,26.125,26.1875,25.625,26.0625,26.3125,25.625,26.0625,25.0,25.6875,25.75,25.6875,25.9375,43.0740444161,-5.2434393938,POINT (-5.2434393938 43.0740444161),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.2434393938,43.0740444161,27,1640.0
1209,Boletus edulis,2023-10-11 18:04:00+02:00,0.25,0.3125,0.5,1.125,0.125,2.3125,1.4375,1.625,9.9375,0.375,0.0,1.0625,1.875,1.8125,101347.0,101360.0,101379.0,101341.0,101321.0,101375.0,101486.0,101523.0,101461.0,101473.0,101456.0,101499.0,101484.0,101422.0,76.25,76.375,78.6875,79.625,76.625,83.0625,81.25,79.625,89.0,76.0,76.25,83.875,86.1875,82.875,0.016357422,0.016540527,0.017028809,0.016845703,0.016357422,0.01751709,0.01727295,0.017211914,0.01776123,0.016235352,0.015991211,0.01739502,0.017944336,0.01739502,26.4375,26.625,26.625,26.25,26.375,26.1875,26.375,26.625,25.25,26.4375,26.125,25.875,26.0,26.0625,26.6875,27.0,26.8125,26.8125,26.5625,26.6875,27.0,26.8125,25.75,26.8125,26.4375,26.25,26.4375,26.8125,26.0,26.1875,26.3125,25.9375,26.125,25.0625,25.4375,25.9375,25.0,26.0,25.6875,25.4375,25.125,25.3125,40.9405760916,-3.6812809668,POINT (-3.6812809668 40.9405760916),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.6812809668,40.9405760916,18,1104.0
1245,Boletus edulis,2023-09-26 08:32:04+02:00,0.5,0.0625,0.25,0.5625,0.5625,0.125,0.0625,0.375,0.1875,0.0625,0.0,0.125,1.5625,0.625,99636.0,99683.0,99798.0,99702.0,99647.0,99640.0,99682.0,99680.0,99583.0,99575.0,99710.0,99751.0,99703.0,99739.0,61.25,57.0625,64.125,60.25,63.375,60.5625,60.0,61.5,60.9375,58.3125,61.6875,62.125,68.25,64.9375,0.01550293,0.014038086,0.01574707,0.015258789,0.01586914,0.014953613,0.014526367,0.015075684,0.014526367,0.014160156,0.014526367,0.014709473,0.015686035,0.015258789,29.0,28.625,28.25,29.0,28.6875,28.6875,28.25,28.375,27.9375,28.625,27.8125,27.875,26.9375,27.6875,34.875,34.1875,32.5,34.4375,33.5,33.6875,33.0,33.6875,32.25,34.75,32.8125,32.3125,30.5625,32.8125,24.1875,24.375,24.5625,24.9375,24.3125,23.6875,24.0,24.0,23.4375,23.25,23.4375,24.125,24.125,24.0625,40.3553082362,-0.4427069788,POINT (-0.4427069788 40.3553082362),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.4427069788,40.3553082362,12,1427.0
1358,Boletus edulis,2023-10-06 14:07:00+02:00,3.125,0.5625,1.25,5.3125,0.9375,0.0,1.375,0.3125,1.875,1.9375,0.25,1.875,0.625,0.4375,101305.0,101427.0,101455.0,101356.0,101403.0,101398.0,101428.0,101402.0,101364.0,101281.0,101279.0,101326.0,101423.0,101344.0,86.125,79.125,80.0,89.75,78.625,76.5,82.25,82.4375,85.9375,82.5625,79.6875,82.75,79.125,80.125,0.017944336,0.017089844,0.017089844,0.018371582,0.016845703,0.016296387,0.01739502,0.01776123,0.0178833,0.01751709,0.016967773,0.016967773,0.016784668,0.017150879,26.0,26.625,26.4375,25.625,26.5,26.375,26.25,26.5,25.9375,26.25,26.375,25.6875,26.25,26.375,26.375,26.875,26.625,26.1875,26.6875,26.625,26.4375,26.75,26.4375,26.5625,26.5625,26.0625,26.5,26.625,25.5625,25.875,25.375,25.125,26.0,25.875,25.875,26.0,25.4375,25.875,26.125,25.1875,26.0,26.0,43.334197791,-2.6086229458,POINT (-2.6086229458 43.334197791),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.6086229458,43.334197791,23,200.0
1360,Boletus edulis,2023-10-06 16:18:00+02:00,1.1875,0.9375,3.5,6.9375,0.5,0.0625,1.0,1.375,1.5,1.625,0.625,0.3125,1.1875,0.3125,101335.0,101456.0,101488.0,101408.0,101436.0,101430.0,101465.0,101442.0,101393.0,101314.0,101308.0,101362.0,101466.0,101382.0,82.9375,79.6875,82.5,90.0,76.6875,74.125,82.6875,85.25,83.9375,82.3125,79.0625,77.5625,79.625,79.875,0.01763916,0.01727295,0.017578125,0.018066406,0.016479492,0.015625,0.017333984,0.017944336,0.017578125,0.01739502,0.016784668,0.016296387,0.016662598,0.017028809,26.3125,26.625,26.375,25.3125,26.5625,26.1875,26.0625,26.125,26.0625,26.1875,26.25,26.125,26.0625,26.375,26.875,27.0,26.8125,25.5625,26.75,26.375,26.375,26.625,26.625,26.625,26.5,26.5,26.5,26.5,25.1875,25.875,25.3125,25.1875,26.1875,25.8125,25.5625,25.4375,25.625,25.75,25.875,25.8125,25.4375,26.0,41.9469402263,-2.935497053,POINT (-2.935497053 41.9469402263),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.935497053,41.9469402263,24,1216.0
1366,Boletus edulis,2023-10-05 17:59:37+02:00,1.5,2.0,13.25,0.4375,0.125,0.625,1.75,1.6875,0.75,0.5625,0.0625,1.875,0.875,0.6875,101498.0,101535.0,101474.0,101483.0,101463.0,101508.0,101492.0,101432.0,101358.0,101345.0,101404.0,101517.0,101424.0,101365.0,82.8125,80.125,87.875,76.0,76.6875,83.0625,85.1875,83.5,80.25,78.0,77.375,81.4375,80.4375,80.4375,0.017456055,0.017211914,0.017700195,0.016235352,0.016052246,0.01727295,0.017822266,0.01739502,0.016906738,0.016479492,0.016235352,0.016784668,0.017089844,0.017089844,26.125,26.4375,25.375,26.375,26.0625,25.9375,26.0,26.0,26.125,26.25,26.125,25.8125,26.25,26.25,26.8125,26.625,25.5625,26.75,26.5,26.3125,26.3125,26.4375,26.4375,26.4375,26.4375,26.375,26.5,26.5625,25.4375,26.125,25.0,25.9375,25.6875,25.5625,25.375,25.4375,25.9375,26.0625,25.8125,25.1875,26.125,25.75,40.8257714694,-3.8819556334,POINT (-3.8819556334 40.8257714694),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.8819556334,40.8257714694,24,1686.0
1374,Boletus edulis,2023-10-05 10:21:38+02:00,0.3125,9.625,2.3125,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.9375,0.75,100450.0,100487.0,100386.0,100372.0,100379.0,100441.0,100402.0,100342.0,100270.0,100280.0,100301.0,100422.0,100350.0,100298.0,66.875,78.25,70.125,61.1875,65.1875,64.375,67.8125,61.6875,60.4375,60.5625,59.125,61.75,67.3125,69.5625,0.016235352,0.017578125,0.01727295,0.015380859,0.016113281,0.015991211,0.016784668,0.015686035,0.015319824,0.014953613,0.014282227,0.015014648,0.016296387,0.016601562,28.375,26.625,28.375,29.25,28.75,28.625,28.4375,29.5,29.375,28.75,28.625,28.5,28.125,27.6875,33.3125,29.375,32.6875,35.75,33.75,33.375,32.625,35.3125,35.0625,34.375,35.25,33.875,32.8125,31.6875,24.4375,24.125,25.1875,24.5,24.6875,24.875,24.9375,24.8125,24.75,24.375,24.0,24.3125,24.5625,24.5625,42.6208091063,1.3436764252,POINT (1.3436764252 42.6208091063),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.3436764252,42.6208091063,24,1705.0
